FECHACORTE;NUMEROPROYECTOEDITORIAL;TIPO_DOCUMENTO_SOLICITANTE;NUMERODOCUMENTO_SOLICITANTE;NOMBRES_SOLICITANTE;UBIGEO_SOLICITANTE;DEPARTAMENTO_SOLICITANTE;PROVINCIA_SOLICITANTE;DISTRITO_SOLICITANTE;TITULO;TIRAJE;TIPO_OBRA;FECHA_INICIO_TRAMITE;FECHA_FIN_TRAMITE
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 3 years, preschool : teacher's guide;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado, inicial 3 años : guía del docente;3000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 4 years, preschool;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 4 años, inicial;26500;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;El amor de mi madre;30300;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;La luna;30300;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 4 years, preschool : teacher's guide;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado, inicial 4 años : guía del docente;3800;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 5 years, preschool;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado 5 años, inicial;28000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Iván en la luna;32000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Los mejores amigos;32000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades comunicativas, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades matemáticas, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Personal social y ciencia y tecnología, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo del pensamiento, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Habilidades fonológicas, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Desarrollo psicomotriz, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;English 5 years, preschool : teacher's guide;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;995913D40F053C6CF072;EDICIONES COREFO S.A.C.;140130;LIMA;LIMA;SANTIAGO DE SURCO;Proyectos de aprendizaje integrado, inicial 5 años : guía del docente;4000;Libros;20220707;20230615
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 2, educación primaria : comunicación, texto escolar;3300;Libros;20230201;20230608
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 2, educación primaria : comunicación, libro de actividades;3300;Libros;20230201;20230608
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 2, educación primaria : razonamiento verbal, libro de actividades;3300;Libros;20230201;20230608
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Razonamiento matemático 1, primer grado de secundaria;2000;Libros;20230323;20230607
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Razonamiento matemático 2, segundo grado de secundaria;2000;Libros;20230323;20230607
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Razonamiento matemático 3, tercer grado de secundaria;2000;Libros;20230323;20230607
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 1 : student book: 1er grado de secundaria;6800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 1 : 1er grado secundaria: workbook;6800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 2 : 2° grado secundaria: student book;6800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 2 : 2° grado secundaria: workbook;6800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 3 : 3er grado de secundaria: student book;5800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 3 : 3er grado de secundaria: workbook;5800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 4 : 4° grado de secundaria: student book;5800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 4 : 4° grado de secundaria: workbook;5800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 5 : 5° grado de secundaria: student book;4800;Libros;20220811;20230606
20230822;3.15E+13;RUC;4F88E435B7DC60A9424F;EDITORIAL MP S.A.C.;140142;LIMA;LIMA;LOS OLIVOS;Let's do it! 5 : 5° grado de secundaria: workbook;4800;Libros;20220811;20230606
20230822;3.15E+13;RUC;58203517F1D1173E02D3;ASOCIACIÓN CARIDAD Y VERDAD;140130;LIMA;LIMA;SANTIAGO DE SURCO;Heraldos del evangelio N° 91;4500;Productos Editoriales Afines;20230119;20230605
20230822;3.15E+13;RUC;58203517F1D1173E02D3;ASOCIACIÓN CARIDAD Y VERDAD;140130;LIMA;LIMA;SANTIAGO DE SURCO;Heraldos del evangelio N° 92;4500;Productos Editoriales Afines;20230119;20230605
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 5, educación secundaria : matemática, texto escolar;2100;Libros;20230310;20230602
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 5, educación secundaria : matemática, libro de actividades;2100;Libros;20230310;20230602
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Expresarte 4, educación secundaria : comunicación, libro de actividades;3000;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Expresarte 4, educación secundaria : comunicación, texto escolar;3000;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Expresarte 4, educación secundaria : aptitud verbal, libro de actividades;3000;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Expresarte 5, educación secundaria : comunicación, texto escolar;2300;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Expresarte 5, educación secundaria : comunicación, libro de actividades;2300;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Expresarte 5, educación secundaria : aptitud verbal, libro de actividades;2300;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Mentemática 1, educación secundaria : matemática, texto escolar;3100;Libros;20230307;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Mentemática 1, educación secundaria : matemática, libro de actividades;3100;Libros;20230307;20230601
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 4, educación secundaria : matemática, texto escolar;2300;Libros;20230310;20230601
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 4, educación secundaria : matemática, libro de actividades;2300;Libros;20230310;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 1, educación primaria : comunicación, texto escolar;3200;Libros;20230201;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 1, educación primaria : comunicación, libro de actividades;3200;Libros;20230201;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 1, educación primaria : razonamiento verbal, libro de actividades;3200;Libros;20230201;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 3, educación secundaria : comunicación, texto escolar;3000;Libros;20230201;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 3, educación secundaria : comunicación, libro de actividades;3000;Libros;20230201;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 3, educación secundaria : aptitud verbal, libro de actividades;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 5, educación primaria : comunicación, texto escolar;2800;Libros;20230215;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 5, educación primaria : comunicación, libro de actividades;2800;Libros;20230215;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 6, educación primaria : matemática, texto escolar;3400;Libros;20230215;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 6, educación primaria : matemática, libro de actividades;3400;Libros;20230215;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 6, educación primaria : razonamiento matemático, libro de actividades;3461;Libros;20230215;20230601
20230822;3.15E+13;RUC;6C803678B8206CEB50FB;EDITORIAL TODOS LIBROS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 5, educación primaria : razonamiento verbal, libro de actividades;2800;Libros;20230215;20230601
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Expresarte 6, educación primaria : comunicación, texto escolar;3200;Libros;20230222;20230601
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Expresarte 6, educación primaria : comunicación, libro de actividades;3200;Libros;20230222;20230601
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Expresarte 6, educación primaria : razonamiento verbal, libro de actividades;3200;Libros;20230222;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 1, educación secundaria : comunicación, texto escolar;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 1, educación secundaria : comunicación, libro de actividades;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 1, educación secundaria : aptitud verbal, libro de actividades;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 2, educación secundaria : comunicación, texto escolar;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 2, educación secundaria : comunicación, libro de actividades;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 2, educación secundaria : aptitud verbal, libro de actividades;3500;Libros;20230201;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 4, educación primaria : comunicación, texto escolar;3300;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 4, educación primaria : comunicación, libro de actividades;3300;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Expresarte 4, educación primaria : razonamiento verbal, libro de actividades;3300;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 3, educación primaria : matemática, texto escolar;3000;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 3, educación primaria : matemática, libro de actividades;3000;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 3, educación primaria : razonamiento matemático, libro de actividades;2833;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 4, educación primaria : matemática, texto escolar;3400;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 4, educación primaria : matemática, libro de actividades;3400;Libros;20230215;20230601
20230822;3.15E+13;RUC;373DC26FDBBB97EF56CC;LATIN BOOKS E.I.R.L.;140137;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Más.Mentemática 4, educación primaria : razonamiento matemático, libro de actividades;3500;Libros;20230215;20230601
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 3, educación secundaria : matemática, texto escolar;2800;Libros;20230310;20230601
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 3, educación secundaria : matemática, libro de actividades;2800;Libros;20230310;20230601
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 2, educación secundaria : matemática, texto escolar;3100;Libros;20230310;20230601
20230822;3.15E+13;RUC;2044B16815617E782E97;EDITORIAL ENLACES E.I.R.L.;140142;LIMA;LIMA;LOS OLIVOS;Más.Mentemática 2, educación secundaria : matemática, libro de actividades;3100;Libros;20230310;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Mentemática 5, educación primaria : matemática, texto escolar;3500;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Mentemática 5, educación primaria : matemática, libro de actividades;3500;Libros;20230223;20230601
20230822;3.15E+13;RUC;52B0706CC4E886D43EF3;CUADRIGA EDICIONES E.I.R.L.;140109;LIMA;LIMA;LA VICTORIA;Más.Mentemática 5, educación primaria : razonamiento matemático, libro de actividades;3650;Libros;20230223;20230601
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Mentemática 1, educación primaria : matemática, libro de actividades I;5500;Libros;20221205;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Mentemática 1, educación primaria : matemática, libro de actividades II;5500;Libros;20221205;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Mentemática 1, educación primaria : razonamiento matemático, libro de actividades;5500;Libros;20221205;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Mentemática 2, educación primaria : matemática, libro de actividades I;5500;Libros;20221205;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Mentemática 2, educación primaria : matemática, libro de actividades II;5500;Libros;20221205;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Más.Mentemática 2, educación primaria : razonamiento matemático, libro de actividades;5500;Libros;20221205;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Razonamiento matemático 1, secundaria : libro de actividades;1100;Libros;20221206;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Razonamiento matemático 2, secundaria : libro de actividades;1250;Libros;20221206;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Razonamiento matemático 3, secundaria : libro de actividades;880;Libros;20221206;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Razonamiento matemático 4, secundaria : libro de actividades;770;Libros;20221206;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Razonamiento matemático 5, secundaria : libro de actividades;800;Libros;20221206;20230530
20230822;3.15E+13;RUC;8E534E04BD860AD2AA5A;LUPA EDITORES E.I.R.L.;140126;LIMA;LIMA;SAN MARTIN DE PORRES;Matemática 3, primaria : texto escolar;1100;Libros;20230107;20230530
